1470591.BW41_03152,BW41_03152,annotation&nbsp;not&nbsp;available,95.6
1470591.BW41_00720,BW41_00720,Trehalose&nbsp;6-phosphate&nbsp;phosphatase,95.6
1470591.BW41_00839,BW41_00839,annotation&nbsp;not&nbsp;available,95.5
1470591.BW41_02383,BW41_02383,annotation&nbsp;not&nbsp;available,95.5
1470591.BW41_02040,BW41_02040,ABC&nbsp;transporter-like&nbsp;protein,95.5
1470591.BW41_02166,BW41_02166,annotation&nbsp;not&nbsp;available,95.4
1470591.BW41_01127,BW41_01127,annotation&nbsp;not&nbsp;available,95.4
1470591.BW41_02362,BW41_02362,annotation&nbsp;not&nbsp;available,95.4
1470591.BW41_02073,rplO,50S&nbsp;ribosomal&nbsp;protein&nbsp;L15,95.4
1470591.BW41_02098,BW41_02098,annotation&nbsp;not&nbsp;available,95.4
1470591.BW41_02995,BW41_02995,annotation&nbsp;not&nbsp;available,95.3
1470591.BW41_00619,manA,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_04023,BW41_04023,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_00215,thrB,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_00010,BW41_00010,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_01334,BW41_01334,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_01891,BW41_01891,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_02387,BW41_02387,annotation&nbsp;not&nbsp;available,95.2
1470591.BW41_01050,astD,N-succinylglutamate&nbsp;5-semialdehyde&nbsp;dehydrogenase,95.2
1470591.BW41_00197,aroQ,3-dehydroquinate&nbsp;dehydratase,95.2
1470591.BW41_02462,BW41_02462,annotation&nbsp;not&nbsp;available,95.1
1470591.BW41_03928,rpoN,RNA&nbsp;polymerase&nbsp;sigma-54&nbsp;factor,95.1
1470591.BW41_01029,bioD,ATP-dependent&nbsp;dethiobiotin&nbsp;synthetase&nbsp;BioD,95.1
1470591.BW41_00966,BW41_00966,annotation&nbsp;not&nbsp;available,95.0
1470591.BW41_00807,BW41_00807,annotation&nbsp;not&nbsp;available,95.0
1470591.BW41_00343,BW41_00343,annotation&nbsp;not&nbsp;available,94.8
1470591.BW41_01521,BW41_01521,annotation&nbsp;not&nbsp;available,94.8
1470591.BW41_01633,cobM,annotation&nbsp;not&nbsp;available,94.7
1470591.BW41_03713,BW41_03713,annotation&nbsp;not&nbsp;available,94.7
1470591.BW41_02089,rplB,50S&nbsp;ribosomal&nbsp;protein&nbsp;L2,94.7
1470591.BW41_02188,BW41_02188,annotation&nbsp;not&nbsp;available,94.7
1470591.BW41_03057,BW41_03057,annotation&nbsp;not&nbsp;available,94.7
1470591.BW41_01379,BW41_01379,annotation&nbsp;not&nbsp;available,94.7
1470591.BW41_03920,BW41_03920,annotation&nbsp;not&nbsp;available,94.6
1470591.BW41_03724,BW41_03724,annotation&nbsp;not&nbsp;available,94.6
1470591.BW41_02164,tyrS,Tyrosine--tRNA&nbsp;ligase,94.6
1470591.BW41_02050,kynU,Kynureninase,94.6
1470591.BW41_01475,ychF,Ribosome-binding&nbsp;ATPase&nbsp;YchF,94.5
1470591.BW41_01329,BW41_01329,annotation&nbsp;not&nbsp;available,94.5
1470591.BW41_01641,BW41_01641,annotation&nbsp;not&nbsp;available,94.5
1470591.BW41_02298,BW41_02298,annotation&nbsp;not&nbsp;available,94.5
1470591.BW41_04040,BW41_04040,annotation&nbsp;not&nbsp;available,94.4
1470591.BW41_03355,BW41_03355,annotation&nbsp;not&nbsp;available,94.3
1470591.BW41_03184,BW41_03184,Sugar-phosphate&nbsp;isomerase,94.3
1470591.BW41_01529,BW41_01529,annotation&nbsp;not&nbsp;available,94.3
1470591.BW41_00352,BW41_00352,annotation&nbsp;not&nbsp;available,94.3
1470591.BW41_01598,BW41_01598,annotation&nbsp;not&nbsp;available,94.2
1470591.BW41_00459,argJ,Arginine&nbsp;biosynthesis&nbsp;bifunctional&nbsp;protein&nbsp;ArgJ,94.2
1470591.BW41_02476,gph,annotation&nbsp;not&nbsp;available,94.2
1470591.BW41_03180,plsY,Glycerol-3-phosphate&nbsp;acyltransferase,94.2
1470591.BW41_03154,BW41_03154,annotation&nbsp;not&nbsp;available,94.2
1470591.BW41_03259,BW41_03259,annotation&nbsp;not&nbsp;available,94.2
1470591.BW41_00465,BW41_00465,annotation&nbsp;not&nbsp;available,94.2
1470591.BW41_03745,BW41_03745,annotation&nbsp;not&nbsp;available,94.2
1470591.BW41_03120,BW41_03120,annotation&nbsp;not&nbsp;available,94.1
1470591.BW41_01059,BW41_01059,annotation&nbsp;not&nbsp;available,94.1
1470591.BW41_01513,BW41_01513,annotation&nbsp;not&nbsp;available,94.1
1470591.BW41_03436,rsfS,Ribosomal&nbsp;silencing&nbsp;factor&nbsp;RsfS,94.0
1470591.BW41_01066,glpX,annotation&nbsp;not&nbsp;available,94.0
1470591.BW41_02481,BW41_02481,annotation&nbsp;not&nbsp;available,94.0
1470591.BW41_02514,BW41_02514,annotation&nbsp;not&nbsp;available,94.0
1470591.BW41_03405,BW41_03405,annotation&nbsp;not&nbsp;available,94.0
1470591.BW41_00919,BW41_00919,annotation&nbsp;not&nbsp;available,94.0
1470591.BW41_02661,BW41_02661,annotation&nbsp;not&nbsp;available,93.9
1470591.BW41_01541,folE,annotation&nbsp;not&nbsp;available,93.8
1470591.BW41_02833,BW41_02833,annotation&nbsp;not&nbsp;available,93.8
1470591.BW41_02226,BW41_02226,annotation&nbsp;not&nbsp;available,93.7
1470591.BW41_02588,BW41_02588,annotation&nbsp;not&nbsp;available,93.7
1470591.BW41_00827,uppP_1,Undecaprenyl-diphosphatase,93.6
1470591.BW41_00004,BW41_00004,annotation&nbsp;not&nbsp;available,93.6
1470591.BW41_00528,BW41_00528,annotation&nbsp;not&nbsp;available,93.6
1470591.BW41_01777,BW41_01777,annotation&nbsp;not&nbsp;available,93.6
1470591.BW41_02669,BW41_02669,annotation&nbsp;not&nbsp;available,93.6
1470591.BW41_01645,BW41_01645,annotation&nbsp;not&nbsp;available,93.5
1470591.BW41_00423,BW41_00423,annotation&nbsp;not&nbsp;available,93.5
1470591.BW41_00877,BW41_00877,annotation&nbsp;not&nbsp;available,93.5
1470591.BW41_00808,purD,annotation&nbsp;not&nbsp;available,93.5
1470591.BW41_00134,BW41_00134,annotation&nbsp;not&nbsp;available,93.4
1470591.BW41_00060,map_1,annotation&nbsp;not&nbsp;available,93.4
1470591.BW41_00568,cysC,Multifunctional&nbsp;fusion&nbsp;protein,93.3
1470591.BW41_03770,BW41_03770,annotation&nbsp;not&nbsp;available,93.3
1470591.BW41_02751,BW41_02751,annotation&nbsp;not&nbsp;available,93.3
1470591.BW41_00840,BW41_00840,annotation&nbsp;not&nbsp;available,93.3
1470591.BW41_01502,BW41_01502,annotation&nbsp;not&nbsp;available,93.3
1470591.BW41_02187,BW41_02187,annotation&nbsp;not&nbsp;available,93.2
1470591.BW41_02154,rph,Ribonuclease&nbsp;PH,93.2
1470591.BW41_02880,BW41_02880,annotation&nbsp;not&nbsp;available,93.2
1470591.BW41_02523,BW41_02523,annotation&nbsp;not&nbsp;available,93.1
1470591.BW41_02195,proC,Pyrroline-5-carboxylate&nbsp;reductase,93.1
1470591.BW41_03406,BW41_03406,TonB&nbsp;family&nbsp;C-terminal&nbsp;domain&nbsp;protein,93.1
1470591.BW41_02366,BW41_02366,annotation&nbsp;not&nbsp;available,93.1
1470591.BW41_02884,BW41_02884,annotation&nbsp;not&nbsp;available,93.1
1470591.BW41_01173,BW41_01173,annotation&nbsp;not&nbsp;available,93.0
1470591.BW41_01310,BW41_01310,annotation&nbsp;not&nbsp;available,93.0
1470591.BW41_03631,BW41_03631,annotation&nbsp;not&nbsp;available,92.9
1470591.BW41_01381,metK,S-adenosylmethionine&nbsp;synthase,92.9
1470591.BW41_03793,BW41_03793,annotation&nbsp;not&nbsp;available,92.9
1470591.BW41_02053,purC,annotation&nbsp;not&nbsp;available,92.9
1470591.BW41_01440,argS,annotation&nbsp;not&nbsp;available,92.9
1470591.BW41_00740,maiA,annotation&nbsp;not&nbsp;available,92.8
1470591.BW41_02701,EZP51570.1,annotation&nbsp;not&nbsp;available,92.8
1470591.BW41_01629,BW41_01629,annotation&nbsp;not&nbsp;available,92.8
1470591.BW41_01707,BW41_01707,annotation&nbsp;not&nbsp;available,92.7
1470591.BW41_02542,dnaA,Chromosomal&nbsp;replication&nbsp;initiator&nbsp;protein&nbsp;DnaA,92.7
1470591.BW41_02650,cyoC,annotation&nbsp;not&nbsp;available,92.7
1470591.BW41_02680,BW41_02680,annotation&nbsp;not&nbsp;available,92.7
1470591.BW41_01241,BW41_01241,annotation&nbsp;not&nbsp;available,92.7
1470591.BW41_01073,thyA,Thymidylate&nbsp;synthase,92.6
1470591.BW41_00231,rplM,50S&nbsp;ribosomal&nbsp;protein&nbsp;L13,92.6
1470591.BW41_02302,glnD,Bifunctional&nbsp;uridylyltransferase/uridylyl-removing&nbsp;enzyme,92.6
1470591.BW41_01887,BW41_01887,annotation&nbsp;not&nbsp;available,92.6
1470591.BW41_03165,tsf,Elongation&nbsp;factor&nbsp;Ts,92.6
1470591.BW41_00387,BW41_00387,annotation&nbsp;not&nbsp;available,92.6
1470591.BW41_01248,BW41_01248,annotation&nbsp;not&nbsp;available,92.5
1470591.BW41_03359,BW41_03359,annotation&nbsp;not&nbsp;available,92.5
1470591.BW41_03073,BW41_03073,annotation&nbsp;not&nbsp;available,92.5
1470591.BW41_00582,BW41_00582,annotation&nbsp;not&nbsp;available,92.4
1470591.BW41_01375,BW41_01375,annotation&nbsp;not&nbsp;available,92.4
1470591.BW41_02877,BW41_02877,annotation&nbsp;not&nbsp;available,92.3
1470591.BW41_03854,BW41_03854,annotation&nbsp;not&nbsp;available,92.3
1470591.BW41_02778,BW41_02778,annotation&nbsp;not&nbsp;available,92.3
1470591.BW41_02026,BW41_02026,annotation&nbsp;not&nbsp;available,92.3
1470591.BW41_01712,BW41_01712,annotation&nbsp;not&nbsp;available,92.3
1470591.BW41_02322,BW41_02322,annotation&nbsp;not&nbsp;available,92.1
1470591.BW41_03804,yfiO,Outer&nbsp;membrane&nbsp;protein&nbsp;assembly&nbsp;factor&nbsp;BamD,92.1
1470591.BW41_01594,BW41_01594,annotation&nbsp;not&nbsp;available,92.1
1470591.BW41_02606,BW41_02606,annotation&nbsp;not&nbsp;available,92.1
1470591.BW41_03962,BW41_03962,annotation&nbsp;not&nbsp;available,92.1
1470591.BW41_00481,BW41_00481,annotation&nbsp;not&nbsp;available,92.1
1470591.BW41_03357,BW41_03357,annotation&nbsp;not&nbsp;available,92.1
1470591.BW41_01216,rplT,50S&nbsp;ribosomal&nbsp;protein&nbsp;L20,92.0
1470591.BW41_03860,BW41_03860,annotation&nbsp;not&nbsp;available,92.0
1470591.BW41_02221,secB,Protein-export&nbsp;protein&nbsp;SecB,92.0
1470591.BW41_02045,BW41_02045,annotation&nbsp;not&nbsp;available,91.9
1470591.BW41_02305,thrS,Threonine--tRNA&nbsp;ligase,91.9
1470591.BW41_00184,rpiA,Ribose-5-phosphate&nbsp;isomerase&nbsp;A,91.9
1470591.BW41_00451,BW41_00451,annotation&nbsp;not&nbsp;available,91.9
1470591.BW41_00042,dnaG,DNA&nbsp;primase,91.9
1470591.BW41_00404,nuoN,NADH-quinone&nbsp;oxidoreductase&nbsp;subunit&nbsp;N,91.9
1470591.BW41_00782,BW41_00782,annotation&nbsp;not&nbsp;available,91.9
1470591.BW41_00526,BW41_00526,annotation&nbsp;not&nbsp;available,91.8
1470591.BW41_00942,flgB,Flagellar&nbsp;basal&nbsp;body&nbsp;rod&nbsp;protein&nbsp;FlgB,91.8
1470591.BW41_03998,BW41_03998,annotation&nbsp;not&nbsp;available,91.8
1470591.BW41_01929,rpsO,30S&nbsp;ribosomal&nbsp;protein&nbsp;S15,91.7
1470591.BW41_01280,cobD,Cobalamin&nbsp;biosynthesis&nbsp;protein&nbsp;CobD,91.5
1470591.BW41_00915,trmU,tRNA-specific&nbsp;2-thiouridylase&nbsp;MnmA,91.5
1470591.BW41_01291,BW41_01291,annotation&nbsp;not&nbsp;available,91.4
